pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Timra IK U18,0,0,0,Swe-U18,3,2004-05,16,0
0,Timra IK Jr.,0,0,0,Swe-Jr.,1,2005-06,17,0
14,Timra IK Jr.,0,0,0,Swe-Jr.,3,2006-07,18,0
-3,Avangard Omsk,3,6,3,KHL,12,2014-15,26,0
