pim,team,assists,plus_minus,points,league,games_played,year,age,goals
42,Cambridge Winterhawks,16,0,35,ON-Jr.B,40,1999-00,15,19
31,Toronto St. Michael\'s Majors,19,-1,28,OHL,64,2000-01,16,9
0,Canada,3,0,5,U-18,4,2000-01,16,2
52,Toronto St. Michael\'s Majors,40,19,59,OHL,61,2001-02,17,19
74,Toronto St. Michael\'s Majors,42,15,66,OHL,60,2002-03,18,24
105,Toronto St. Michael\'s Majors,41,16,67,OHL,53,2003-04,19,26
4,Canada,2,1,3,WJC-A,6,2003-04,19,1
42,Cincinnati Mighty Ducks,13,7,18,AHL,46,2004-05,20,5
32,Portland Pirates,9,0,24,AHL,37,2005-06,21,15
40,Portland Pirates,14,-1,30,AHL,48,2006-07,22,16
79,Wilkes-Barre Penguins,43,11,61,AHL,74,2007-08,23,18
59,Rockford IceHogs,42,-5,62,AHL,64,2008-09,24,20
19,Toronto Marlies,15,2,28,AHL,33,2009-10,25,13
