pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Tri-City Americans,1,-1,3,WHL,5,2001-02,17,2
15,Tri-City Americans,5,-4,8,WHL,11,2003-04,19,3
6,Tri-City Americans,1,-3,2,WHL,5,2004-05,20,1
4,Houston Aeros,0,-1,1,AHL,8,2005-06,21,1
2,Houston Aeros,0,0,0,AHL,3,2007-08,23,0
16,Hamilton Bulldogs,0,0,1,AHL,6,2008-09,24,1
20,Hamilton Bulldogs,6,6,7,AHL,19,2009-10,25,1
8,Lake Erie Monsters,3,-4,3,AHL,7,2010-11,26,0
14,Adler Mannheim,3,0,4,Germany,14,2011-12,27,1
2,Adler Mannheim,1,0,1,Germany,3,2012-13,28,0
