pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,Knights of Columbus Squires,20,0,27,AMBHL,34,1999-00,15,7
69,Knights of Columbus Squires,30,0,48,AMBHL,39,2000-01,16,18
0,2 Teams,4,2,4,WHL,6,2000-01,16,0
0,Regina Pats,3,2,3,WHL,4,2000-01,16,0
0,Tri-City Americans,1,0,1,WHL,2,2000-01,16,0
51,Tri-City Americans,17,3,18,WHL,64,2001-02,17,1
6,Team Pacific,2,0,2,U-17,6,2001-02,17,0
77,Tri-City Americans,14,-9,21,WHL,66,2002-03,18,7
0,Canada,1,5,2,WJ18-A,7,2002-03,18,1
68,Tri-City Americans,20,5,29,WHL,55,2003-04,19,9
0,Canada,1,8,1,WJC-A,6,2003-04,19,0
76,Tri-City Americans,32,-6,45,WHL,62,2004-05,20,13
6,Canada,0,9,1,WJC-A,6,2004-05,20,1
81,2 Teams,3,-3,5,AHL,61,2005-06,21,2
63,Iowa Stars,2,-4,3,AHL,45,2005-06,21,1
18,Houston Aeros,1,1,2,AHL,16,2005-06,21,1
73,Houston Aeros,14,-10,18,AHL,57,2006-07,22,4
74,Houston Aeros,2,0,3,AHL,63,2007-08,23,1
93,Hamilton Bulldogs,10,19,13,AHL,60,2008-09,24,3
69,Hamilton Bulldogs,16,17,19,AHL,70,2009-10,25,3
69,2 Teams,20,-9,26,AHL,51,2010-11,26,6
61,Oklahoma City Barons,17,-10,20,AHL,39,2010-11,26,3
8,Lake Erie Monsters,3,1,6,AHL,12,2010-11,26,3
87,Adler Mannheim,5,0,8,Germany,46,2011-12,27,3
68,Adler Mannheim,7,0,9,Germany,42,2012-13,28,2
