year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,17,3,19,5,0,OHL,11,Guelph Storm,8
1999-00,18,1,15,3,0,OHL,6,Guelph Storm,4
2000-01,19,0,2,2,0,OHL,4,Guelph Storm,2
2001-02,20,6,18,10,0,OHL,12,London Knights,16
2001-02,20,0,0,0,0,AHL,1,Hershey Bears,0
2002-03,21,1,2,1,-2,AHL,5,Hershey Bears,2
2003-04,22,0,0,0,-2,AHL,2,Binghamton Senators,0
2004-05,23,3,19,0,0,AHL,6,Binghamton Senators,3
2006-07,25,2,30,4,0,Germany,8,DEG Metro Stars Dusseldorf,6
2007-08,26,0,0,0,0,Germany,6,DEG Metro Stars Dusseldorf,0
2008-09,27,2,8,2,0,Germany,7,Krefeld Pinguine,4
2010-11,29,2,8,4,0,Germany,8,Krefeld Pinguine,6
