pim,team,assists,plus_minus,points,league,games_played,year,age,goals
99,Williams Lake Mustangs,24,0,33,PCJHL,33,1982-83,17,9
0,Kamloops Jr. Oilers,0,0,0,WHL,4,1982-83,17,0
104,New Westminster Bruins,20,0,31,WHL,70,1983-84,18,11
191,New Westminster Bruins,44,0,69,WHL,70,1984-85,19,25
214,2 Teams,30,0,61,WHL,66,1985-86,20,31
119,Kamloops Blazers,14,0,31,WHL,32,1985-86,20,17
95,Medicine Hat Tigers,16,0,30,WHL,34,1985-86,20,14
325,Hershey Bears,17,0,24,AHL,63,1986-87,21,7
119,Hershey Bears,9,0,14,AHL,31,1987-88,22,5
19,Hershey Bears,2,0,2,AHL,7,1988-89,23,0
134,Philadelphia Phantoms,6,-6,6,AHL,33,2003-04,38,0
