year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,15,126,88,127,0,Minor-BC,77,Ridge Meadows Knights,253
1991-92,16,56,56,111,0,Minor-BC,55,Ridge Meadows Lightning,167
1992-93,17,35,45,59,0,BCJHL,56,Penticton Panthers,94
1993-94,18,20,24,28,0,CCHA,38,University of Michigan,48
1994-95,19,23,42,53,0,CCHA,39,University of Michigan,76
1995-96,20,28,41,44,0,CCHA,35,University of Michigan,72
1996-97,21,31,52,57,0,CCHA,43,University of Michigan,88
1997-98,22,35,44,49,11,AHL,72,Albany River Rats,84
1999-00,24,0,0,0,0,CzRep-2,2,SK Horacka Slavia Trebic,0
1999-00,24,5,2,2,0,CzRep,6,HC IPB Pojistovna Pardubice,7
1999-00,24,1,2,3,7,WC-A,7,Canada,4
2003-04,28,1,6,6,-1,WC-A,9,Canada,7
2004-05,29,16,50,28,0,Sweden,45,Linkopings HC,44
2004-05,29,4,10,0,2,WC-A,9,Canada,4
