assists,team,goals,year,games_played,points,pim,age,plus_minus,league
14,Bramalea Blues,9,1996-97,43,23,92,16,0,ON-Jr.A
9,U.S. National Team Development Program,18,1997-98,29,27,19,17,0,U-18
11,U.S. National Team Development Program,9,1997-98,21,20,20,17,0,USHL
1,U.S. National Team Development Program,12,1997-98,15,13,20,17,0,NAHL
7,Michigan State Spartans,16,1998-99,36,23,74,18,0,CCHA
1,United States,0,1998-99,6,1,2,18,0,WJC-A
13,Michigan State Spartans,26,1999-00,40,39,38,19,0,CCHA
0,United States,2,1999-00,7,2,4,19,-1,WJC-A
12,Michigan State Spartans,18,2000-01,42,30,42,20,0,CCHA
15,Michigan State Spartans,19,2001-02,41,34,36,21,0,CCHA
2,Milwaukee Admirals,2,2001-02,6,4,4,21,4,AHL
0,Milwaukee Admirals,0,2002-03,1,0,2,22,0,AHL
1,United States,3,2002-03,6,4,0,22,-1,WC-A
2,United States,0,2003-04,9,2,0,23,2,WC-A
17,KalPa Kuopio,23,2004-05,36,40,28,24,0,Finland-2
0,United States,1,2004-05,7,1,2,24,0,WC-A
0,United States,0,2005-06,7,0,0,25,0,WC-A
1,United States,0,2006-07,7,1,2,26,1,WC-A
25,Norfolk Admirals,16,2009-10,79,41,47,29,7,AHL
4,Ravensburg Towerstars,11,2012-13,17,15,39,32,0,German-2
1,HC Ambr\xc3\x83\xc2\xac-Piotta,0,2014-15,1,1,0,34,0,Swiss Cup
18,HC Ambr\xc3\x83\xc2\xac-Piotta,14,2014-15,50,32,34,34,-3,NLA
