league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,23,1,20,35,6,0,,QUE,[],5.7,2,4,-6,2,0,1991-92,,0,14,0,4
NHL,44,0,21,58,13,0,,QUE,[],6.9,4,9,0,4,0,1992-93,,0,16,0,9
NHL,84,0,22,90,12,0,,FLA,[],6.7,6,6,-2,6,0,1993-94,,0,97,0,6
NHL,48,0,23,63,19,1,,FLA,[],15.9,9,9,1,10,1,1994-95,,0,46,0,8
NHL,73,2,24,118,34,0,,FLA,[],10.2,9,22,13,12,3,1995-96,,0,57,3,19
NHL,81,3,25,168,34,0,,FLA,[],6.5,10,23,1,11,1,1996-97,,0,120,3,20
NHL,82,5,26,150,28,0,,FLA,[],8.0,10,16,-2,12,2,1997-98,,0,80,1,15
NHL,75,2,27,135,27,0,1021,FLA,[],8.9,11,15,-1,12,1,1998-99,13:37,0,92,0,15
NHL,80,2,28,147,20,1,1034,CGY,[],5.4,8,12,-7,8,0,1999-00,12:55,0,86,2,9
NHL,68,0,29,71,14,1,696,TOT,[],1.4,1,13,-6,1,0,2000-01,10:14,0,126,0,12
NHL,52,0,29,57,10,0,547,CGY,[],1.8,1,9,-8,1,0,2000-01,10:32,0,97,0,9
NHL,16,0,29,14,4,1,148,SJS,[],0.0,0,4,2,0,0,2000-01,9:16,0,29,0,3
NHL,76,1,30,77,15,0,742,TOT,[],6.5,5,10,-11,5,0,2001-02,9:45,0,140,0,10
NHL,63,1,30,63,11,0,609,FLA,[],6.3,4,7,-11,4,0,2001-02,9:40,0,117,0,7
NHL,13,0,30,14,4,0,132,MTL,[],7.1,1,3,0,1,0,2001-02,10:10,0,23,0,3
NHL,19,0,31,7,2,0,101,MTL,[],0.0,0,2,-1,0,0,2002-03,5:20,0,23,0,2
NHL,24,0,32,10,0,0,142,ATL,[],0.0,0,0,-6,0,0,2003-04,5:55,0,25,0,0
