year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,17,24,166,29,0,BCJHL,56,Vernon Lakers,53
1989-90,18,40,84,45,0,WHL,72,Tri-City Americans,85
1990-91,19,46,151,47,0,WHL,63,Tri-City Americans,93
1990-91,19,3,8,5,0,WJC-A,7,United States,8
1991-92,20,34,81,59,0,WHL,42,Tri-City Americans,93
1992-93,21,11,18,13,0,AHL,20,Halifax Citadels,24
1993-94,22,3,2,1,0,WC-A,5,United States,4
2002-03,31,6,89,12,3,AHL,28,Hamilton Bulldogs,18
2003-04,32,3,8,5,0,AHL,13,Chicago Wolves,8
2004-05,33,9,78,14,-8,ECHL,32,Long Beach Ice Dogs,23
2005-06,34,0,0,2,2,AHL,4,Syracuse Crunch,2
2005-06,34,9,78,12,0,Germany,32,Kolner Haie,21
2006-07,35,7,79,16,0,Germany,45,Kolner Haie,23
