year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2007-08,18,2,12,1,2,OHL,14,Sault Ste. Marie Greyhounds,3
2008-09,19,8,29,7,3,OHL,21,Brampton Battalion,15
2009-10,20,1,6,0,1,ECHL,4,Alaska Aces,1
2010-11,21,1,0,0,0,AHL,4,Peoria Rivermen,1
