giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,21,0,0,0,0,0,0,18,MTL,0,0,[],0,0,0,0,0,0,0,2003-04,0,9:02,0,0,0,0
0,NHL,67,0,23,0,0,99,29,0,5,888,MTL,0,0,[],9.1,8,20,4,9,0,0,2005-06,0,13:15,1,32,3,12
0,NHL,81,1,24,0,0,150,47,0,9,1294,MTL,0,0,[],13.3,13,27,10,20,0,2,2006-07,0,15:59,5,36,2,16
40,NHL,81,6,25,698,303,186,69,32,13,1464,MTL,51,49.5,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-49'}]",15.6,15,40,15,29,683,2,2007-08,28,18:05,12,42,1,26
41,NHL,80,2,26,667,337,202,39,53,6,1380,MTL,42,50.6,[],9.9,11,19,-9,20,684,3,2008-09,38,17:15,6,54,0,13
58,NHL,82,4,27,824,379,216,70,51,21,1637,MTL,46,49.0,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-26'}]",11.6,21,45,5,25,791,1,2009-10,63,19:58,3,50,0,24
37,NHL,77,4,28,789,398,227,57,53,15,1559,MTL,43,50.0,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-32'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-13'}]",9.7,18,35,8,22,788,1,2010-11,45,20:15,3,60,1,19
48,NHL,81,2,29,854,398,220,52,67,13,1681,MTL,43,49.1,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-15'}]",7.7,9,35,-15,17,824,3,2011-12,57,20:45,5,56,3,19
22,NHL,47,2,30,475,236,133,33,25,11,903,MTL,15,50.5,[],10.5,10,19,3,14,485,0,2012-13,17,19:13,4,24,0,8
37,NHL,81,5,31,891,373,199,43,44,7,1602,MTL,38,48.0,"[{'link': '/awards/voting-2014.html#selke', 'name': 'Selke-7'}]",10.1,14,23,11,20,822,3,2013-14,45,19:47,3,38,0,16
42,NHL,82,5,32,771,392,248,60,47,9,1571,MTL,30,50.2,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-39'}, {'link': '/awards/voting-2015.html#selke', 'name': 'Selke-15'}]",10.5,16,34,8,26,777,3,2014-15,55,19:09,7,46,1,24
45,NHL,82,1,33,811,323,189,54,60,12,1520,MTL,15,49.8,[],7.4,13,40,4,14,804,0,2015-16,46,18:32,1,36,0,28
29,NHL,78,3,34,660,236,139,28,57,4,1312,MTL,30,51.2,"[{'link': '/awards/voting-2017.html#byng', 'name': 'Byng-60'}, {'link': '/awards/voting-2017.html#selke', 'name': 'Selke-40'}]",7.2,5,18,10,10,692,2,2016-17,45,16:49,3,24,0,14
