power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,3,2,0,NHL,1941-42,22,1,MTL,,1,0,0,0,0,,,0,0
0,5,1,0,NHL,1942-43,23,0,MTL,,1,4,0,0,0,,,0,0
0,0,4,0,NHL,1943-44,24,1,MTL,,3,4,0,0,0,,SC,0,0
0,6,7,0,NHL,1944-45,25,3,MTL,,4,4,0,0,0,,,0,0
0,9,3,0,NHL,1945-46,26,2,MTL,,1,17,0,0,0,,SC,0,0
0,0,3,0,NHL,1946-47,27,0,MTL,,3,21,0,0,0,,,0,0
0,7,0,0,NHL,1948-49,29,0,MTL,,0,6,0,0,0,,,0,0
0,5,2,0,NHL,1949-50,30,0,MTL,,2,2,0,0,0,,,0,0
0,0,2,0,NHL,1950-51,31,1,MTL,,1,2,0,0,0,,,0,0
0,0,2,0,NHL,1951-52,32,0,MTL,,2,14,0,0,0,,,0,0
0,0,2,0,NHL,1952-53,33,1,MTL,,1,6,0,0,0,,SC,0,0
0,11,3,0,NHL,1953-54,34,2,MTL,,1,4,0,0,0,,,0,0
0,0,1,0,NHL,1954-55,35,0,MTL,,1,0,0,0,0,,,0,0
0,1,0,0,NHL,1955-56,36,0,MTL,,0,0,0,0,0,,SC,0,0
