average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,25,0,0,NHL,22,17,43,4,115,6,1,0,1,1992-93,NYI,7,18,[],6.1,,61
,40,2,0,NHL,23,18,44,16,164,17,1,0,4,1993-94,NYI,18,22,[],11.0,,83
,12,0,0,NHL,24,6,25,-10,59,5,0,0,1,1994-95,NYI,5,7,[],8.5,,42
,70,2,1,NHL,25,25,42,-20,186,10,14,0,20,1995-96,NYI,25,45,[],13.4,,69
,64,3,0,NHL,26,32,38,-5,177,13,10,0,9,1996-97,NYI,23,41,[],13.0,,79
,42,2,0,NHL,27,12,82,-29,141,10,9,0,11,1997-98,TOT,19,23,[],13.5,,76
,26,2,0,NHL,27,5,66,-19,99,6,8,0,7,1997-98,NYI,14,12,[],14.1,,54
,16,0,0,NHL,27,7,16,-10,42,4,1,0,4,1997-98,MDA,5,11,[],11.9,,22
17:17,30,2,1,NHL,28,10,81,-7,165,9,3,1,6,1998-99,MDA,13,17,[],7.9,1365,79
16:36,46,2,0,NHL,29,17,45,-4,157,19,6,0,4,1999-00,PHX,25,21,[],15.9,1294,78
16:05,28,0,0,NHL,30,12,63,-11,113,10,3,0,3,2000-01,PHX,13,15,[],11.5,1110,69
14:32,34,2,0,NHL,31,19,61,13,119,8,3,0,4,2001-02,TOR,11,23,[],9.2,1191,82
12:57,24,3,1,NHL,32,12,67,2,86,9,2,0,0,2002-03,TOR,12,12,[],14.0,971,75
15:17,16,2,0,NHL,33,4,67,-6,104,9,2,1,0,2003-04,BOS,11,5,[],10.6,978,64
15:04,22,1,2,NHL,35,11,79,-2,118,8,0,1,0,2005-06,BOS,10,12,[],8.5,1235,82
8:54,2,0,0,NHL,36,1,27,4,22,1,0,0,0,2006-07,TOT,1,1,[],4.5,276,31
7:58,2,0,0,NHL,36,1,6,3,3,1,0,0,0,2006-07,ANA,1,1,[],33.3,56,7
9:10,0,0,0,NHL,36,0,21,1,19,0,0,0,0,2006-07,TOR,0,0,[],0.0,220,24
