pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,Castlegar Rebels,40,0,70,KIJHL,35,1985-86,15,30
27,Spokane Chiefs,17,0,25,WHL,64,1986-87,16,8
42,Spokane Chiefs,54,0,87,WHL,72,1987-88,17,33
79,Spokane Chiefs,51,0,102,WHL,75,1988-89,18,51
99,2 Teams,68,0,128,WHL,75,1989-90,19,60
80,Spokane Chiefs,44,0,89,WHL,50,1989-90,19,45
19,Medicine Hat Tigers,24,0,39,WHL,25,1989-90,19,15
26,Capital District Islanders,34,0,55,AHL,73,1990-91,20,21
10,Capital District Islanders,27,0,50,AHL,71,1991-92,21,23
39,Capital District Islanders,11,0,23,AHL,20,1992-93,22,12
8,Canada,3,0,8,WC-A,8,1995-96,25,5
12,Canada,6,0,9,WC-A,11,1996-97,26,3
2,Canada,3,0,3,WC-A,6,1997-98,27,0
126,EV Zug,11,0,20,Swiss,29,2007-08,37,9
