year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,16,3,20,0,0,OHA-Jr.,17,Oshawa Generals,3
1945-46,17,19,40,10,0,OHA-Jr.,23,Oshawa Generals,29
1946-47,18,5,11,4,0,OHA-Jr.,13,Oshawa Generals,9
1947-48,19,21,80,16,0,OHA-Jr.,36,Oshawa Generals,37
1948-49,20,4,55,7,0,AHL,43,Hershey Bears,11
1949-50,21,7,76,15,0,AHL,57,Hershey Bears,22
1950-51,22,5,57,5,0,AHL,25,2 Teams,10
1950-51,22,1,28,3,0,AHL,10,Hershey Bears,4
1950-51,22,4,29,2,0,AHL,15,Buffalo Bisons,6
1952-53,24,5,53,15,0,AHL,43,Buffalo Bisons,20
1953-54,25,15,101,23,0,WHL,66,Victoria Cougars,38
1954-55,26,32,91,50,0,AHL,60,Springfield Indians,82
