league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,66,3,19,131,41,7,,CGY,[],14.5,16,22,17,19,0,1990-91,,3,22,0,15
NHL,77,3,20,181,54,16,,CGY,[],11.0,12,34,1,20,0,1991-92,,8,32,0,18
NHL,80,5,21,238,88,16,,CGY,[],16.8,28,48,25,40,0,1992-93,,12,54,0,32
NHL,84,6,22,249,93,21,,CGY,[],16.1,26,53,20,40,0,1993-94,,14,58,0,32
NHL,48,2,23,160,35,8,,CGY,[],11.3,13,17,-2,18,0,1994-95,,5,28,0,9
NHL,0,3,25,214,62,14,,TOT,[],9.8,14,41,5,21,1,1996-97,,6,26,0,27
NHL,70,3,25,181,43,11,,CGY,[],8.8,10,27,-2,16,0,1996-97,,6,22,0,16
NHL,12,0,25,33,19,3,,NYI,[],15.2,4,14,7,5,1,1996-97,,0,4,0,11
NHL,82,2,26,201,65,24,,NYI,[],12.4,17,40,-11,25,0,1997-98,,8,32,0,16
NHL,0,4,27,236,69,24,1633,TOT,[],11.0,17,43,-13,26,1,1998-99,19:40,8,54,0,19
NHL,70,1,27,186,56,23,1372,NYI,[],10.2,13,37,-15,19,1,1998-99,19:36,5,50,0,14
NHL,13,3,27,50,13,1,261,PHX,[],14.0,4,6,2,7,0,1998-99,20:03,3,4,0,5
NHL,78,3,30,152,51,7,1184,TOR,[],13.2,19,31,7,20,0,2001-02,15:11,1,26,2,22
NHL,81,1,31,111,42,9,1178,TOR,[],10.8,10,30,7,12,1,2002-03,14:33,1,26,0,21
NHL,69,2,32,100,30,9,1070,TOR,[],11.0,9,19,2,11,0,2003-04,15:30,2,30,0,10
