assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,1968-69,5,4,2,Brandon Wheat Kings,18,0,0,WCJHL
5,1969-70,4,8,3,Brandon Wheat Kings,19,20,0,WCJHL
8,1971-72,10,14,6,Cincinnati Swords,21,33,0,AHL
