year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,17,1,10,4,0,NAHL,7,Detroit Compuware Ambassadors,5
1998-99,18,3,15,6,0,OHL,11,Plymouth Whalers,9
1999-00,19,9,10,8,0,OHL,20,Plymouth Whalers,17
2000-01,20,8,25,9,0,OHL,19,Plymouth Whalers,17
2001-02,21,3,10,0,0,OHL,6,Plymouth Whalers,3
2001-02,21,0,0,0,0,AHL,4,Lowell Lock Monsters,0
2003-04,23,5,20,4,0,ECHL,16,Florida Everblades,9
2004-05,24,7,14,6,0,ECHL,19,Florida Everblades,13
2005-06,25,4,18,6,0,UHL,13,Kalamazoo Wings,10
2008-09,28,3,8,5,0,ECHL,14,Stockton Thunder,8
2009-10,29,3,2,2,0,IHL,7,Muskegon Lumberjacks,5
2010-11,30,2,2,1,-1,CHL,3,Dayton Gems,3
