pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Ottawa New Edinburghs,0,0,1,OCHL,9,1916-17,12,1
0,Ottawa New Edinburghs,0,0,0,OCJHL,1,1917-18,13,0
0,Ottawa New Edinburghs,0,0,0,OCHL,4,1919-20,15,0
0,Ottawa New Edinburghs,0,0,1,OCHL,1,1920-21,16,1
0,Ottawa New Edinburghs,0,0,0,OCHL,1,1921-22,17,0
0,Ottawa Gunners,1,0,5,OCHL,7,1923-24,19,4
3,Vancouver Maroons,0,0,1,WCHL,19,1924-25,20,1
16,Edmonton Eskimos,1,0,3,WHL,29,1925-26,21,2
39,London Panthers,2,0,10,Can-Pro,32,1926-27,22,8
2,Toronto Falcons,0,0,0,Can-Pro,1,1927-28,23,0
18,Quebec Castors,0,0,3,Can-Am,23,1927-28,23,3
2,Newark Bulldogs,0,0,0,Can-Am,5,1928-29,24,0
