pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Toronto Marlboros,14,0,29,OHA-Jr.,47,1954-55,18,15
4,Toronto Marlboros,12,0,32,OHA-Jr.,41,1955-56,19,20
4,Toronto Marlboros,11,0,34,OHA-Jr.,35,1956-57,20,23
2,Rochester Americans,10,0,23,AHL,52,1957-58,21,13
6,Shawinigan Cataracts,5,0,5,QHL,9,1957-58,21,0
0,Sudbury Wolves,2,0,7,EPHL,15,1959-60,23,5
6,Sudbury Wolves,18,0,41,EPHL,65,1960-61,24,23
0,Rochester Americans,3,0,3,AHL,9,1960-61,24,0
2,Pittsburgh Hornets,2,0,6,AHL,21,1961-62,25,4
2,San Francisco Seals,11,0,20,WHL,31,1961-62,25,9
