year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,18,9,12,38,0,High-MN,28,Cloquet Lumberjacks,47
1993-94,19,2,38,9,0,WCHA,38,U. of Minnesota-Duluth,11
1994-95,20,0,2,0,0,WCHA,3,U. of Minnesota-Duluth,0
1995-96,21,3,63,19,0,WCHA,35,U. of Minnesota-Duluth,22
1996-97,22,11,56,23,0,WCHA,38,U. of Minnesota-Duluth,34
1997-98,23,2,52,15,-9,AHL,75,Portland Pirates,17
1998-99,24,4,63,8,-4,AHL,70,Portland Pirates,12
1999-00,25,9,44,19,4,ECHL,60,Pee Dee Pride,28
1999-00,25,0,0,0,-1,AHL,4,2 Teams,0
1999-00,25,0,0,0,-1,AHL,3,Worcester IceCats,0
1999-00,25,0,0,0,0,AHL,1,Syracuse Crunch,0
2000-01,26,5,26,11,27,AHL,76,Saint John Flames,16
2001-02,27,2,27,5,4,AHL,55,Saint John Flames,7
2002-03,28,2,46,10,9,AHL,68,Saint John Flames,12
2003-04,29,4,47,10,6,AHL,72,Rochester Americans,14
2004-05,30,3,61,18,6,AHL,68,Edmonton Roadrunners,21
