giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
1,NHL,4,0,19,21,11,5,2,1,0,53,FLA,1,44.7,[],40.0,1,0,-2,2,17,0,2007-08,1,13:08,1,2,0,0
2,NHL,16,0,20,45,24,11,2,8,0,147,FLA,1,50.5,[],0.0,0,2,-3,0,46,0,2008-09,2,9:10,0,2,0,2
8,NHL,55,2,21,194,115,67,16,57,0,594,FLA,18,38.0,[],10.4,7,9,-3,7,119,0,2009-10,15,10:48,0,10,0,9
7,NHL,51,0,22,182,135,90,16,60,2,604,FLA,22,50.8,[],6.7,6,10,0,6,188,0,2010-11,20,11:50,0,16,0,8
13,NHL,79,1,23,302,202,133,24,60,1,1091,FLA,25,49.4,[],7.5,9,14,-2,10,295,0,2011-12,38,13:49,1,49,0,13
4,NHL,0,1,24,194,169,106,21,66,1,729,FLA,16,44.1,[],13.2,11,7,-8,14,153,1,2012-13,21,15:11,2,16,0,6
15,NHL,77,0,25,250,200,127,23,93,0,1002,TOT,33,42.3,[],9.4,12,11,-3,12,183,0,2013-14,29,13:01,0,26,0,11
8,NHL,59,0,25,129,146,88,16,73,0,722,FLA,21,38.3,[],10.2,9,7,0,9,80,0,2013-14,17,12:14,0,14,0,7
7,NHL,18,0,25,121,54,39,7,20,0,281,VAN,12,46.0,[],7.7,3,4,-3,3,103,0,2013-14,12,15:35,0,12,0,4
18,NHL,78,0,26,102,214,132,27,65,0,1022,VAN,35,45.5,[],13.6,17,9,-3,18,85,0,2014-15,33,13:06,1,16,1,8
12,NHL,71,2,27,15,160,101,28,68,0,959,TOT,34,37.5,[],11.9,12,16,-17,12,9,0,2015-16,39,13:31,0,20,1,15
8,NHL,51,1,27,11,109,66,17,60,0,664,TOR,21,31.3,[],9.1,6,11,-10,6,5,0,2015-16,23,13:01,0,12,1,10
4,NHL,20,1,27,4,51,35,11,8,0,296,COL,13,50.0,[],17.1,6,5,-7,6,4,0,2015-16,16,14:48,0,8,0,5
8,NHL,45,1,28,11,86,51,12,47,0,610,WPG,10,31.3,[],15.7,7,4,0,8,5,1,2016-17,19,13:34,0,13,0,4
