year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,17,31,0,47,0,NAHL,37,Niagara Scenics,78
1991-92,18,20,32,12,0,ECAC,32,Clarkson Knights,32
1992-93,19,18,38,28,0,ECAC,33,Clarkson Knights,46
1992-93,19,2,2,3,0,WJC-A,7,United States,5
1993-94,20,28,48,39,0,Nat-Tm,59,United States,67
1993-94,20,1,6,1,0,Olympics,8,United States,2
1993-94,20,3,8,11,0,AHL,11,2 Teams,14
1993-94,20,2,6,7,0,AHL,8,Binghamton Rangers,9
1993-94,20,1,2,4,0,AHL,3,Cape Breton Oilers,5
1994-95,21,22,25,25,0,AHL,38,Cape Breton Oilers,47
