pim,team,assists,plus_minus,points,league,games_played,year,age,goals
38,Notre Dame Midget Hounds,21,0,30,SMHL,41,2003-04,16,9
28,Notre Dame Hounds,15,0,17,SJHL,50,2004-05,17,2
75,Notre Dame Hounds,23,0,35,SJHL,52,2005-06,18,12
16,Colorado College,3,0,4,WCHA,23,2006-07,19,1
24,Colorado College,4,0,5,WCHA,34,2007-08,20,1
40,Colorado College,5,0,7,WCHA,32,2008-09,21,2
46,Colorado College,12,0,16,WCHA,36,2009-10,22,4
24,Houston Aeros,6,3,9,AHL,66,2010-11,23,3
29,Houston Aeros,9,-1,12,AHL,73,2011-12,24,3
20,Houston Aeros,6,-4,7,AHL,52,2012-13,25,1
