pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Gatineau Intrepide,13,0,21,QAAA,39,2002-03,16,8
97,Val-d\'Or Foreurs,11,-6,18,QMJHL,68,2003-04,17,7
51,Val-d\'Or Foreurs,24,-18,38,QMJHL,63,2004-05,18,14
87,Val-d\'Or Foreurs,33,-29,56,QMJHL,67,2005-06,19,23
32,2 Teams,14,13,21,QMJHL,20,2006-07,20,7
6,Drummondville Voltigeurs,2,1,2,QMJHL,3,2006-07,20,0
26,Acadie-Bathurst Titan,12,12,19,QMJHL,17,2006-07,20,7
71,3 Teams,14,-12,22,ECHL,51,2007-08,21,8
11,Charlotte Checkers,2,-6,3,ECHL,10,2007-08,21,1
0,Wheeling Nailers,1,1,1,ECHL,3,2007-08,21,0
60,Pensacola Ice Pilots,11,-7,18,ECHL,38,2007-08,21,7
42,4 Teams,3,-1,3,AHL,15,2008-09,22,0
138,2 Teams,15,0,23,ECHL,47,2008-09,22,8
57,Augusta Lynx,6,-9,10,ECHL,18,2008-09,22,4
21,Albany River Rats,2,-2,2,AHL,6,2008-09,22,0
81,Florida Everblades,9,9,13,ECHL,29,2008-09,22,4
4,Springfield Falcons,0,0,0,AHL,4,2008-09,22,0
17,Lake Erie Monsters,1,2,1,AHL,3,2008-09,22,0
0,Milwaukee Admirals,0,-1,0,AHL,2,2008-09,22,0
106,Lake Erie Monsters,2,-4,3,AHL,60,2009-10,23,1
125,Lake Erie Monsters,10,-1,12,AHL,72,2010-11,24,2
96,Lake Erie Monsters,4,-1,8,AHL,52,2011-12,25,4
91,Lake Erie Monsters,5,2,7,AHL,29,2012-13,26,2
