average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,18,0,2,-4,4,0,0,0,0,1984-85,DET,0,0,[],0.0,,9
,1,0,0,NHL,19,0,4,1,6,0,1,0,0,1985-86,DET,1,0,[],16.7,,5
,47,1,2,NHL,20,23,107,2,153,19,1,0,2,1986-87,DET,22,25,"[{'link': '/awards/voting-1987.html#calder', 'name': 'Calder-6'}, {'link': '/awards/voting-1987.html#selke', 'name': 'Selke-5'}]",14.4,,80
,40,3,3,NHL,21,19,97,7,124,9,5,2,2,1987-88,DET,17,23,"[{'link': '/awards/voting-1988.html#selke', 'name': 'Selke-4'}]",13.7,,78
,46,2,4,NHL,22,23,78,5,149,14,1,2,2,1988-89,DET,19,27,[],12.8,,79
,56,2,3,NHL,23,23,82,14,173,17,4,3,6,1989-90,DET,24,32,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",13.9,,76
,50,4,0,NHL,24,25,112,14,164,14,6,2,3,1990-91,DET,20,30,[],12.2,,80
,51,3,0,NHL,25,29,118,26,140,17,2,3,0,1991-92,DET,19,32,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-17'}]",13.6,,79
,35,2,1,NHL,26,19,74,18,99,8,1,6,0,1992-93,DET,10,25,[],10.1,,80
,22,1,1,NHL,27,9,31,12,64,9,0,3,0,1993-94,DET,10,12,[],15.6,,51
,14,3,0,NHL,28,8,60,13,65,6,0,0,0,1994-95,DET,6,8,[],9.2,,42
,28,2,0,NHL,29,15,119,4,122,12,1,0,0,1995-96,TBL,13,15,[],10.7,,81
,35,3,0,NHL,30,17,106,5,128,13,1,0,4,1996-97,TBL,14,21,[],10.9,,74
,12,0,0,NHL,31,6,50,2,63,6,0,0,0,1997-98,SJS,6,6,[],9.5,,42
8:42,1,0,0,NHL,32,0,29,-3,22,0,0,0,1,1998-99,SJS,0,1,[],0.0,157,18
11:28,2,0,0,NHL,33,2,0,2,6,0,0,0,0,1999-00,TBL,0,2,[],0.0,46,4
