shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
0,0,2,0,1560,26,0,1943-44,0,17,3.08,NHL,0,80,0,0,7,0,0,25,6.2,0,[],1,0,0,DET
0,0,2,0,720,12,0,1944-45,0,6,3.25,NHL,0,39,0,0,4,0,0,26,2.4,0,[],0,0,0,DET
