game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,6,-5,38,96,0,33,2,64,2014-15,2,1,4,0,12,NHL,10.5,0,71,40.0,24,19,67,13:48,[],6,13,3,455,MTL
0,6,-6,20,63,0,22,1,67,2015-16,1,0,0,0,6,NHL,0.0,0,39,51.5,19,20,45,12:26,[],1,3,0,274,MTL
0,4,-3,4,17,0,9,0,17,2016-17,0,0,0,0,4,NHL,0.0,0,23,50.0,5,21,9,10:54,[],0,0,0,98,MTL
