age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,5.9,0,3,-2,NHL,7,0,1974-75,0,17,1,,1,25,,TOR,4
21,,0.0,0,0,-2,NHL,10,0,1975-76,0,7,0,,0,75,,TOR,0
22,,10.7,3,6,3,NHL,9,0,1976-77,1,28,3,,0,29,,TOR,9
23,,5.9,1,2,-2,NHL,12,0,1977-78,0,17,1,,0,0,,TOR,3
24,,0.0,0,0,-1,NHL,6,0,1978-79,0,7,0,,0,0,,TOR,0
25,,0.0,0,0,0,NHL,3,0,1979-80,0,7,0,,0,20,,VAN,0
26,,0.0,0,0,-3,NHL,3,0,1980-81,0,6,0,,0,20,,VAN,0
27,,10.3,3,7,8,NHL,17,0,1981-82,2,29,3,,0,0,,VAN,10
28,,0.0,0,3,2,NHL,4,0,1982-83,0,8,0,,0,12,,VAN,3
29,,33.3,1,0,-4,NHL,4,0,1983-84,0,3,1,,0,13,,VAN,1
30,,0.0,0,0,1,NHL,3,0,1984-85,0,3,0,,0,4,,LAK,0
32,,30.0,3,2,2,NHL,5,0,1986-87,1,10,3,,0,30,,LAK,5
