pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Montreal L\'est Cantonniers,0,0,2,QAAA,14,1981-82,15,2
6,Montreal L\'est Cantonniers,1,0,1,QAAA,3,1982-83,16,0
16,Chicoutimi Sagueneens,4,0,12,QMJHL,14,1984-85,18,8
12,Chicoutimi Sagueneens,14,0,16,QMJHL,9,1985-86,19,2
20,Chicoutimi Sagueneens,40,0,51,QMJHL,19,1986-87,20,11
2,Zurcher SC,6,0,8,Swiss,5,1994-95,28,2
4,Zurcher SC,2,0,3,Swiss,4,1995-96,29,1
2,EHC Eisbaren Berlin,4,0,9,Germany,8,1996-97,30,5
6,EHC Eisbaren Berlin,5,0,7,Germany,10,1997-98,31,2
12,EHC Eisbaren Berlin,2,0,5,Germany,8,1998-99,32,3
6,EHC Eisbaren Berlin,5,0,8,EuroHL,6,1998-99,32,3
2,Eisbaren Berlin,2,0,6,Germany,4,2001-02,35,4
4,Frankfurt Lions,3,0,5,Germany,6,2002-03,36,2
