pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Montreal L\'est Cantonniers,2,0,3,QAAA,6,1981-82,15,1
74,Montreal L\'est Cantonniers,36,0,71,QAAA,48,1982-83,16,35
51,Chicoutimi Sagueneens,30,0,46,QMJHL,67,1983-84,17,16
119,Chicoutimi Sagueneens,63,0,98,QMJHL,68,1984-85,18,35
49,Chicoutimi Sagueneens,86,0,133,QMJHL,71,1985-86,19,47
39,Chicoutimi Sagueneens,135,0,201,QMJHL,65,1986-87,20,66
48,Fredericton Express,36,0,62,AHL,50,1987-88,21,26
14,Halifax Citadels,11,0,22,AHL,16,1988-89,22,11
6,Halifax Citadels,6,0,11,AHL,15,1989-90,23,5
85,Halifax Citadels,32,0,56,AHL,58,1990-91,24,24
44,Halifax Citadels,16,0,25,AHL,16,1991-92,25,9
42,New Haven Senators,15,0,24,AHL,16,1992-93,26,9
34,Phoenix Roadrunners,9,0,13,IHL,17,1992-93,26,4
96,Phoenix Roadrunners,61,0,100,IHL,81,1993-94,27,39
0,Canada,3,0,4,Nat-Tm,4,1994-95,28,1
104,Zurcher SC,40,0,51,Swiss,35,1994-95,28,11
30,Zurcher SC,38,0,55,Swiss,36,1995-96,29,17
39,Zurcher SC,19,0,27,Swiss,24,1996-97,30,8
10,EHC Eisbaren Berlin,8,0,11,Germany,18,1996-97,30,3
38,EHC Eisbaren Berlin,36,0,44,Germany,43,1997-98,31,8
86,EHC Eisbaren Berlin,40,0,48,Germany,49,1998-99,32,8
2,EHC Eisbaren Berlin,0,0,1,EuroHL,5,1998-99,32,1
72,EHC Eisbaren Berlin,49,0,60,Germany,64,1999-00,33,11
30,EHC Eisbaren Berlin,39,0,52,Germany,49,2000-01,34,13
54,Eisbaren Berlin,37,0,57,Germany,58,2001-02,35,20
22,Frankfurt Lions,40,0,49,Germany,52,2002-03,36,9
