giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
22,NHL,53,2,24,20,174,100,24,51,0,818,SJS,21,39.4,[],13.0,12,11,-3,13,13,0,2014-15,26,15:26,1,20,0,11
14,NHL,65,1,25,12,167,96,19,76,0,879,SJS,24,47.8,[],10.4,10,9,5,10,11,0,2015-16,48,13:31,0,16,0,9
23,NHL,67,1,26,5,133,73,22,67,0,858,SJS,17,16.7,[],15.1,9,11,7,11,1,2,2016-17,59,12:48,0,22,0,11
