year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2011-12,15,4,8,4,0,YOG,6,Russia YOG,8
2011-12,15,2,2,4,5,Russia U16 F,6,Ak Bars Kazan U16,6
2012-13,16,0,2,1,0,EYOF,3,Russia U17,1
2012-13,16,2,6,2,3,MHL B,6,Irbis Kazan,4
2012-13,16,9,34,9,3,MHL,34,Bars Kazan,18
2012-13,16,6,2,3,9,Russia U17 F,5,Ak Bars Kazan U17,9
2012-13,16,0,4,1,1,WJC-18,7,Russia U18,1
2012-13,16,7,8,1,0,WHC-17,6,Russia U17,8
2013-14,17,0,7,0,0,WJAC-19,5,Russia U19,0
2013-14,17,3,4,4,2,WJC-18,5,Russia U18,7
2013-14,17,0,8,0,0,Hlinka Memor,4,Russia U18,0
2013-14,17,14,68,13,11,MHL,29,Bars Kazan,27
2013-14,17,0,0,0,-1,KHL,3,Ak Bars Kazan,0
2014-15,18,2,14,2,1,JCWC,4,Cape Breton Screaming Eagles,4
2014-15,18,0,0,0,0,Jr Super Ser,2,Russian Selects,0
2014-15,18,0,0,0,0,Internationa,2,Russia U20 (all),0
2014-15,18,32,70,46,19,QMJHL,55,Cape Breton Screaming Eagles,78
2015-16,19,2,4,0,1,Jr Super Ser,2,Russian Selects U20,2
2015-16,19,0,6,0,-3,WJC-20,7,Russia U20,0
2015-16,19,0,0,0,0,AHL,0,Grand Rapids Griffins,0
2015-16,19,32,97,47,26,QMJHL,50,Cape Breton Screaming Eagles,79
2016-17,20,20,62,31,0,AHL,74,Grand Rapids Griffins,51
