goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.4,0,NHL,5,NYR,300,23,2,0,0,18,0,0,3,0,0,0,0,0,0,0,1963-64,0,3.60,0,[],0
0.7,0,NHL,4,NYR,200,27,2,0,0,8,0,0,0,1,1,0,0,0,0,0,1967-68,0,2.40,0,[],0
0.9,0,NHL,4,NYR,240,28,1,0,0,9,0,0,1,0,2,0,0,0,0,0,1968-69,0,2.25,0,[],0
8.0,0,NHL,34,NYR,2039,30,8,0,0,78,0,0,4,4,22,0,0,0,0,0,1970-71,0,2.30,0,"[{'link': '/awards/voting-1971.html#calder', 'name': 'Calder-3'}, {'link': '/awards/voting-1971.html#hart', 'name': 'Hart-10'}, {'link': '/awards/vezina.html#1971', 'name': None}]",0
8.9,0,NHL,37,NYR,2129,31,7,0,2,74,0,0,4,3,24,2,0,0,0,0,1971-72,0,2.09,6,[],0
8.4,0,NHL,34,NYR,2040,32,12,0,0,78,0,0,2,3,20,0,0,0,0,0,1972-73,0,2.29,2,[],0
2.3,0,NHL,21,NYR,1054,33,7,0,0,62,0,0,3,0,7,0,0,0,0,0,1973-74,0,3.53,0,[],0
7.5,0,NHL,45,NYR,2470,34,14,0,0,130,0,0,6,2,22,0,0,0,0,0,1974-75,0,3.16,2,[],0
1.2,0,NHL,15,CBH,797,35,7,0,0,57,0,0,5,0,2,0,0,0,0,0,1975-76,0,4.29,0,[],0
-0.1,0,NHL,6,CBH,312,36,4,0,0,28,0,0,1,0,0,0,0,0,0,0,1976-77,0,5.38,0,[],0
