year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,17,24,0,27,0,High-MA,18,Silver Lake Lakers,51
1983-84,18,6,36,14,0,ECAC,37,Boston College Eagles,20
1984-85,19,13,36,23,0,H-East,40,Boston College Eagles,36
1985-86,20,17,56,27,0,H-East,42,Boston College Eagles,44
1986-87,21,35,54,35,0,H-East,39,Boston College Eagles,70
1986-87,21,1,10,1,0,WEC-A,8,United States,2
1987-88,22,22,52,23,0,Nat-Tm,44,United States,45
1987-88,22,1,2,3,0,Olympics,5,United States,4
1988-89,23,24,113,41,0,IHL,45,Muskegon Lumberjacks,65
1989-90,24,5,18,2,0,WEC-A,10,United States,7
1995-96,30,4,12,3,0,WC-A,8,United States,7
