won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,3,DET,210,22,2,91,0,8,0,0.83,0,0,1,0,0,0,0,.907,1983-84,86,2.29,0,78
,0,NHL,3,DET,138,23,3,0,0,17,0,0,0,0,0,0,0,0,0,.754,1984-85,69,7.39,0,52
,0,NHL,9,DET,508,25,5,94,2,24,0,1.57,0,0,4,2,0,0,0,.905,1986-87,252,2.83,0,228
,0,NHL,10,DET,531,26,4,104,1,32,0,-1.12,0,0,5,1,0,0,0,.864,1987-88,236,3.62,0,204
,0,NHL,5,DET,294,27,3,112,0,18,0,-1.91,0,0,2,0,0,0,0,.881,1988-89,151,3.67,4,133
