assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,2 Teams,6,1926-27,31,8,6,22,0,Can-Pro
1,Stratford Nationals,3,1926-27,16,4,4,22,0,Can-Pro
1,Niagara Falls Cataracts,3,1926-27,15,4,2,22,0,Can-Pro
0,Hamilton Tigers,0,1927-28,1,0,0,23,0,Can-Pro
2,Hamilton Tigers,10,1928-29,38,12,27,24,0,Can-Pro
7,Brantford Indians,13,1929-30,28,20,37,25,0,Can-Pro
11,2 Teams,14,1930-31,27,25,14,26,0,OPHL
1,Stratford Nationals,5,1930-31,9,6,6,26,0,OPHL
10,Oshawa Patricias,9,1930-31,18,19,8,26,0,OPHL
1,Oshawa Chevvies,1,1934-35,12,2,2,30,0,TMHL
