year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1932-33,17,1,2,1,0,WJrHL,3,Winnipeg K of C,2
1933-34,18,0,13,2,0,WJrHL,5,Selkirk Fishermen,2
1934-35,19,6,10,2,0,WJrHL,3,Winnipeg Monarchs,8
1934-35,19,11,21,7,0,M-Cup,9,Winnipeg Monarchs,18
1935-36,20,2,6,0,0,EAHL,8,New York Rovers,2
1936-37,21,0,2,1,0,IAHL,6,Philadelphia Ramblers,1
1937-38,22,1,0,1,0,IAHL,4,Philadelphia Ramblers,2
1938-39,23,2,4,3,0,IAHL,8,Philadelphia Ramblers,5
1940-41,25,0,2,2,0,AHL,3,Springfield Indians,2
1942-43,27,0,0,1,0,NNDHL,2,Vancouver RCAF,1
1942-43,27,0,2,1,0,WNDHL,3,Winnipeg RCAF,1
