year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2010-11,15,1,2,3,3,Russia U16 F,5,CSKA Moskva U16,4
2010-11,15,15,26,13,0,Russia U16,15,CSKA Moskva U16,28
2011-12,16,3,14,0,0,WHC-17,5,Russia U17,3
2011-12,16,19,26,15,17,MHL,51,Krasnaya Armiya Moskva,34
2011-12,16,1,0,0,2,JCWC,4,Krasnaya Armiya Moskva,1
2012-13,17,3,2,1,5,WJC-18,7,Russia U18,4
2012-13,17,3,0,1,0,Hlinka Memor,4,Russia U18,4
2012-13,17,26,12,25,8,OHL,62,Sault Ste. Marie Greyhounds,51
2013-14,18,31,22,60,-9,OHL,66,Sault Ste. Marie Greyhounds,91
2013-14,18,1,2,0,0,Jr Super Ser,2,Russian Selects,1
2013-14,18,0,0,0,-1,AHL,1,Charlotte Checkers,0
2014-15,19,30,10,65,41,OHL,61,Sault Ste. Marie Greyhounds,95
2014-15,19,0,0,2,2,Jr Super Ser,1,Russian Selects,2
2014-15,19,5,6,3,0,Internationa,11,Russia U20 (all),8
2014-15,19,4,4,1,-1,WJC-20,7,Russia U20,5
2015-16,20,14,28,22,-16,AHL,72,Charlotte Checkers,36
2016-17,21,7,41,16,-10,AHL,59,Charlotte Checkers,23
