age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
27,,6.3,1,11,2,NHL,17,0,1990-91,2,32,2,,1,0,,BOS,13
28,,12.5,0,3,-7,NHL,13,0,1991-92,0,16,2,,2,2,,BOS,5
