year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,17,5,51,7,0,WHL,60,Regina Pats,12
1984-85,18,33,57,46,0,WHL,72,Regina Pats,79
1985-86,19,36,69,38,0,WHL,57,Regina Pats,74
1988-89,22,1,0,5,0,AHL,8,Springfield Indians,6
1989-90,23,4,0,2,0,AHL,7,Springfield Indians,6
1990-91,24,5,14,11,0,AHL,11,Capital District Islanders,16
1991-92,25,24,46,30,0,IHL,57,Indianapolis Ice,54
1992-93,26,50,80,41,0,IHL,62,Indianapolis Ice,91
1993-94,27,21,30,21,0,IHL,32,Las Vegas Thunder,42
1994-95,28,32,48,27,0,IHL,51,Cleveland Lumberjacks,59
1995-96,29,25,44,27,0,IHL,53,Cleveland Lumberjacks,52
1996-97,30,27,61,21,0,IHL,64,Cleveland Lumberjacks,48
1997-98,31,22,74,33,-3,IHL,68,Cleveland Lumberjacks,55
1998-99,32,31,68,30,-22,IHL,78,Utah Grizzlies,61
1999-00,33,26,73,22,1,IHL,71,Utah Grizzlies,48
2000-01,34,15,70,23,2,IHL,73,Utah Grizzlies,38
2001-02,35,13,62,13,0,Britain,47,Sheffield Steelers,26
