pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Sudbury Wolves Bantam AAA,10,0,13,NOBHL,6,2009-10,14,3
12,Sudbury Wolves Minor Midget AAA,0,0,0,NDMHL,2,2010-11,15,0
12,Sudbury Nickel Capital Wolves,0,0,0,GNML,2,2010-11,15,0
7,Guelph Storm,2,0,2,OHL,6,2011-12,16,0
14,Guelph Storm,0,0,0,OHL,5,2012-13,17,0
24,Guelph Storm,7,14,17,OHL,18,2013-14,18,10
10,Grand Rapids Griffins,5,4,12,AHL,14,2014-15,19,7
10,Guelph Storm,2,-5,8,OHL,9,2014-15,19,6
8,Grand Rapids Griffins,1,7,8,AHL,9,2015-16,20,7
8,Grand Rapids Griffins,1,1,3,AHL,2,2016-17,21,2
