pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Winnipeg Falcons,0,0,0,WJrHL,4,1931-32,15,0
20,Winnipeg Falcons,2,0,2,WJrHL,10,1932-33,16,0
11,Trail Smoke Eaters,1,0,6,WKHL,14,1935-36,19,5
20,Nelson Maple Leafs,5,0,11,WKHL,14,1936-37,20,6
43,Nelson Maple Leafs,16,0,35,WKHL,24,1937-38,21,19
43,Nelson Maple Leafs,6,0,18,WKHL,19,1938-39,22,12
29,Nelson Maple Leafs,7,0,19,WKHL,23,1939-40,23,12
54,Nanaimo Clippers,16,0,36,BCIHA,27,1941-42,25,20
9,Nanaimo Clippers,8,0,20,BCIHA,20,1942-43,26,12
0,Providence Reds,0,0,0,AHL,2,1943-44,27,0
2,2 Teams,0,0,2,TMHL,5,1943-44,27,2
0,Toronto Staffords,0,0,2,TMHL,2,1943-44,27,2
2,Toronto CIL,0,0,0,TMHL,3,1943-44,27,0
0,Providence Reds,0,0,0,AHL,2,1944-45,28,0
0,Toronto Staffords,7,0,10,OHA-Sr.,4,1944-45,28,3
9,Toronto Auto Workers,15,0,30,TMHL,9,1944-45,28,15
91,Portland Eagles,49,0,92,PCHL,54,1945-46,29,43
34,Portland /N. Westminster,42,0,61,PCHL,57,1946-47,30,19
22,New Westminster Royals,14,0,21,PCHL,33,1947-48,31,7
39,Milwaukee Clarks,27,0,46,IHL,32,1948-49,32,19
33,Nanaimo Clippers,31,0,45,BCIHA,31,1949-50,33,14
42,Nanaimo Clippers,41,0,59,BCIHA,45,1950-51,34,18
33,Nanaimo Clippers,17,0,32,BCIHA,41,1951-52,35,15
