league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,78,0,19,93,30,0,,WIN,[],11.8,11,19,-6,11,0,1983-84,,0,37,0,19
NHL,77,0,20,63,22,0,,WIN,[],11.1,7,15,-2,7,0,1984-85,,0,45,0,15
NHL,28,0,21,24,6,0,,WIN,[],12.5,3,3,-11,3,0,1985-86,,0,17,0,3
NHL,71,0,22,85,32,2,,WIN,[],12.9,9,21,6,11,1,1986-87,,1,106,0,19
NHL,74,5,23,146,63,16,,WIN,[],21.9,12,31,-10,32,0,1987-88,,20,145,0,15
NHL,0,3,24,180,77,15,,WIN,[],20.6,16,40,-35,37,1,1988-89,,20,71,3,22
NHL,67,0,25,106,23,0,,TOT,[],8.5,5,14,-11,9,0,1989-90,,4,73,0,14
NHL,41,0,25,56,14,0,,PIT,[],8.9,4,9,-8,5,0,1989-90,,1,51,0,9
NHL,26,0,25,50,9,0,,VAN,[],8.0,1,5,-3,4,0,1989-90,,3,22,0,5
NHL,13,0,26,8,5,2,,VAN,[],0.0,0,5,-3,0,0,1990-91,,0,32,0,3
NHL,6,0,27,11,1,0,,VAN,[],9.1,1,0,-1,1,0,1991-92,,0,0,0,0
NHL,59,0,28,71,23,3,,OTT,[],9.9,6,16,-37,7,0,1992-93,,1,43,0,13
NHL,55,0,29,91,19,4,,OTT,[],12.1,3,8,-41,11,0,1993-94,,8,64,0,4
