giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,23,0,25,0,0,18,7,0,2,168,MDA,0,0,[],22.2,2,3,-4,4,0,0,2005-06,0,7:19,2,48,0,1
0,NHL,6,0,26,0,0,2,0,0,0,30,CBJ,0,0,[],0.0,0,0,-2,0,0,0,2006-07,0,5:00,0,20,0,0
0,NHL,3,0,27,10,5,4,0,5,0,24,CBJ,0,52.4,[],0.0,0,0,0,0,11,0,2007-08,2,7:54,0,15,0,0
1,NHL,7,0,28,8,7,6,1,6,0,49,TBL,0,68.0,[],0.0,0,1,-1,0,17,0,2008-09,2,7:01,0,29,0,1
7,NHL,74,1,29,174,65,41,5,106,1,602,TBL,7,62.2,[],4.9,2,3,-11,2,286,0,2009-10,23,8:08,0,0,0,2
12,NHL,82,0,30,448,76,56,9,110,0,836,NYI,18,57.8,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-40'}]",3.6,2,7,-14,2,614,0,2010-11,50,10:11,0,0,0,7
14,NHL,55,1,31,162,53,34,5,54,0,431,OTT,7,58.9,[],8.8,2,2,-4,3,232,0,2011-12,18,7:51,1,193,0,2
8,NHL,37,0,32,105,29,18,0,23,0,312,MIN,5,60.7,[],0.0,0,0,-4,0,162,0,2012-13,9,8:26,0,117,0,0
1,NHL,59,0,33,222,36,21,3,46,0,466,TOT,7,60.8,[],4.8,1,2,-9,1,345,0,2013-14,26,7:54,0,88,0,2
1,NHL,36,0,33,82,26,15,2,21,0,262,MIN,4,65.7,[],6.7,1,1,-5,1,157,0,2013-14,11,7:17,0,55,0,1
0,NHL,23,0,33,140,10,6,1,25,0,204,BUF,3,57.3,[],0.0,0,1,-4,0,188,0,2013-14,15,8:53,0,33,0,1
