year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,20,0,0,1,-7,ECHL,9,Elmira Jackals,1
2010-11,22,0,2,0,0,AHL,2,Norfolk Admirals,0
2011-12,23,1,12,3,4,ECHL,16,Florida Everblades,4
2012-13,24,0,0,1,-4,ECHL,4,South Carolina Stingrays,1
