pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Djurgardens IF Stockholm,0,0,0,Sweden,8,1984-85,19,0
0,Djurgardens IF Stockholm,0,0,1,Sweden,2,1987-88,22,1
6,Djurgardens IF Stockholm,1,0,1,Sweden,8,1989-90,24,0
12,Djurgardens IF Stockholm,1,0,3,Sweden,7,1990-91,25,2
8,Djurgardens IF Stockholm,0,0,2,Sweden,10,1991-92,26,2
8,Moncton Hawks,10,0,14,AHL,20,1993-94,28,4
6,Phoenix Roadrunners,6,0,9,IHL,8,1994-95,29,3
2,Phoenix Roadrunners,4,0,4,IHL,4,1995-96,30,0
0,Vastra Frolunda HC Goteborg,0,0,0,Sweden,3,1996-97,31,0
0,Vastra Frolunda HC Goteborg,0,0,0,EuroHL,4,1996-97,31,0
10,Vastra Frolunda HC Goteborg,0,0,0,Sweden,7,1997-98,32,0
