age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,1,-2,NHL,4,0,1973-74,0,8,0,,0,4,,TOR,1
23,,0.0,0,4,0,NHL,7,0,1974-75,0,17,0,,0,6,,TOR,4
24,,9.4,2,4,-2,NHL,10,0,1975-76,0,32,3,,1,9,,TOR,7
25,,12.5,1,6,-3,NHL,9,0,1976-77,0,24,3,,2,6,,TOR,9
26,,8.0,2,2,3,NHL,6,0,1977-78,1,25,2,,0,6,,TOR,4
27,,0.0,0,1,-2,NHL,6,0,1978-79,0,17,0,,0,8,,TOR,1
28,,14.3,0,1,-5,NHL,3,0,1979-80,0,7,1,,1,2,,TOR,2
29,,0.0,0,2,-8,NHL,3,0,1980-81,0,11,0,,0,4,,TOR,2
31,,5.0,0,4,-5,NHL,4,0,1982-83,0,20,1,,1,10,,TOR,5
34,,4.3,1,6,0,NHL,10,0,1985-86,0,23,1,,0,14,,TOR,7
35,,0.0,0,3,-1,NHL,13,0,1986-87,0,20,0,,0,14,,TOR,3
36,,6.3,1,3,1,NHL,6,0,1987-88,0,16,1,,0,8,,TOR,4
