average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:11,0,6,0,0,0,NHL,20,5,0,8,-9,42,0,1,0,0,0,0,0,2003-04,WSH,1,0,5,0,2.4,540,41,[]
11:40,0,1,0,0,0,NHL,22,1,0,4,-4,12,0,0,0,0,0,0,0,2005-06,WSH,0,0,1,0,0.0,292,25,[]
15:53,0,29,0,2,0,NHL,23,18,0,14,10,104,0,5,0,0,4,0,0,2006-07,WSH,7,0,22,0,6.7,1127,71,[]
15:44,166,16,0,1,50,NHL,24,9,504,12,5,100,55.8,6,400,0,0,0,28,2007-08,WSH,7,19,9,15,7.0,1054,67,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-49'}]"
13:28,113,14,2,1,43,NHL,25,9,374,16,-4,69,56.1,4,293,0,0,0,32,2008-09,WSH,5,33,9,14,7.2,848,63,[]
10:17,62,10,0,0,19,NHL,26,6,123,12,4,40,60.9,4,79,0,0,0,11,2009-10,WSH,4,18,6,3,10.0,370,36,[]
13:03,129,9,1,1,50,NHL,27,6,417,16,-5,77,58.0,2,302,0,0,0,14,2010-11,WSH,3,33,6,10,3.9,783,60,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-40'}]"
15:56,171,23,2,1,86,NHL,28,13,669,10,9,114,56.8,7,508,0,2,0,28,2011-12,PHX,8,48,15,10,7.0,1194,75,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-29'}]"
15:01,101,14,0,0,44,NHL,29,7,452,8,0,59,57.3,4,337,0,1,2,18,2012-13,PHX,4,22,10,7,6.8,721,0,"[{'link': '/awards/voting-2013.html#selke', 'name': 'Selke-12'}]"
14:45,141,21,1,1,89,NHL,30,9,843,20,-15,80,56.5,6,649,1,1,3,21,2013-14,EDM,8,27,13,19,10.0,1092,74,[]
13:20,114,13,1,1,80,NHL,31,6,681,17,-5,65,56.4,4,526,1,1,0,21,2014-15,EDM,6,31,7,19,9.2,906,68,"[{'link': '/awards/voting-2015.html#selke', 'name': 'Selke-34'}]"
12:12,80,4,0,1,51,NHL,32,2,525,10,-7,53,57.8,1,383,0,0,0,10,2015-16,ARI,2,21,2,12,3.8,793,65,"[{'link': '/awards/voting-2016.html#selke', 'name': 'Selke-43'}]"
8:11,13,1,0,0,7,NHL,33,0,48,2,-5,8,55.8,1,38,0,0,0,2,2016-17,PHI,1,4,0,0,12.5,106,13,[]
