year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,1,4,2,0,WHL,7,Swift Current Broncos,3
1994-95,17,0,2,1,0,WHL,6,Swift Current Broncos,1
1995-96,18,3,13,2,0,WHL,6,Swift Current Broncos,5
1997-98,20,3,2,2,0,AHL,7,Hershey Bears,5
1998-99,21,0,6,1,0,AHL,5,Hershey Bears,1
1999-00,22,5,29,2,0,AHL,14,Hershey Bears,7
2000-01,23,1,6,3,0,AHL,10,Hershey Bears,4
2002-03,25,1,8,1,0,AHL,4,Hershey Bears,2
2004-05,27,4,22,7,4,AHL,18,Chicago Wolves,11
2009-10,32,0,0,0,-5,AHL,4,Portland Pirates,0
