year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,15,31,164,37,0,RMJHL,42,Nelson Maple Leafs,68
1993-94,16,15,32,18,0,WHL,64,Swift Current Broncos,33
1993-94,16,2,2,2,0,U-18,5,Canada,4
1994-95,17,24,73,33,0,WHL,62,Swift Current Broncos,57
1995-96,18,30,67,47,0,WHL,51,Swift Current Broncos,77
1995-96,18,1,4,1,0,WJC-A,6,Canada,2
1996-97,19,36,61,46,0,WHL,61,Swift Current Broncos,82
1996-97,19,0,6,1,0,WJC-A,7,Canada,1
1997-98,20,12,80,10,-6,AHL,65,Hershey Bears,22
1998-99,21,3,11,4,0,AHL,18,Hershey Bears,7
1999-00,22,13,66,26,3,AHL,52,Hershey Bears,39
2000-01,23,21,93,25,1,AHL,67,Hershey Bears,46
2002-03,25,3,25,6,-5,AHL,25,Hershey Bears,9
2003-04,26,4,40,13,9,AHL,21,Hershey Bears,17
2004-05,27,26,112,23,9,AHL,75,Chicago Wolves,49
2005-06,28,1,8,0,-2,AHL,6,Chicago Wolves,1
2009-10,32,13,40,13,9,AHL,55,Portland Pirates,26
