average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,9,0,0,NHL,20,6,6,3,17,1,1,0,1,1983-84,NYI,2,7,[],11.8,,16
,51,4,0,NHL,21,27,106,-8,135,18,2,2,2,1984-85,NYI,20,31,[],14.8,,78
,52,2,0,NHL,22,31,66,20,120,12,6,0,3,1985-86,NYI,18,34,[],15.0,,73
,51,4,0,NHL,23,28,81,17,113,10,6,2,5,1986-87,NYI,16,35,[],14.2,,63
,24,0,1,NHL,24,11,28,7,83,3,5,0,4,1987-88,NYI,9,15,[],10.8,,40
,25,1,1,NHL,25,12,31,-5,72,7,2,0,3,1988-89,NYI,10,15,[],13.9,,41
,49,2,0,NHL,26,22,101,10,136,13,4,0,10,1989-90,NYI,17,32,[],12.5,,62
,45,4,0,NHL,27,18,74,-2,137,12,8,0,7,1990-91,NYI,20,25,[],14.6,,56
,36,0,1,NHL,28,24,31,14,76,3,4,1,3,1991-92,NYI,8,28,[],10.5,,38
,60,1,2,NHL,29,37,63,5,139,10,1,1,9,1992-93,NYI,13,47,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-8'}]",9.4,,80
,42,2,1,NHL,30,27,40,12,112,9,2,1,2,1993-94,NYI,12,30,"[{'link': '/awards/voting-1994.html#selke', 'name': 'Selke-16'}]",10.7,,64
,27,1,0,NHL,31,19,12,9,81,6,1,0,1,1994-95,NYI,7,20,[],8.6,,45
,17,0,0,NHL,32,6,21,-24,89,8,0,0,3,1995-96,NYI,8,9,[],9.0,,56
,22,2,0,NHL,33,11,26,6,96,10,0,0,1,1996-97,NYR,10,12,[],10.4,,68
