goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1972-73,21,360,3,0,0,0,0,0,HC Tunabro,0,0,0,3.50,18,Sweden,0,0,6,0,3,0
0,0,0,1974-75,15,304,0,0,0,0,0,0,Leksands IF,0,0,0,2.96,20,Sweden,0,0,5,0,0,0
0,0,0,1976-77,16,245,0,0,0,0,0,0,Leksands IF,0,0,0,3.92,22,Sweden,0,0,4,0,0,0
0,0,0,1978-79,9,167,0,0,0,0,0,0,Fort Worth Texans,0,0,0,3.23,24,CHL,0,0,3,0,1,2
0,0,0,1980-81,6,60,0,0,0,0,0,0,Vastra Frolunda HC Goteborg,0,0,0,6.00,26,Sweden,0,0,1,0,0,1
