goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.1,0,0,1977-78,[],0,9,0,0,0,0,0,0,NYI,0,0,0,0.00,23,NHL,0,0,1,0,0,0
0,2.1,0,0,1979-80,[],83,1199,3,0,0,0,0,0,QUE,1,0,0,4.15,25,NHL,0,0,21,0,5,12
