game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
1,15.0,0,20,0,22,,15,4,1991-92,7,0,3,3,BOS,,4,,NHL
0,0.0,-7,9,0,23,,4,1,1992-93,1,0,0,0,BOS,,0,,NHL
1,22.2,-1,18,2,24,,13,2,1993-94,6,0,4,2,BOS,,10,,NHL
0,0.0,0,5,0,25,,5,0,1994-95,0,0,0,0,BOS,,4,,NHL
0,14.3,-3,7,1,26,,5,2,1995-96,3,0,1,0,BOS,,2,,NHL
0,0.0,-3,3,0,28,,5,0,1997-98,0,0,0,0,BOS,,2,,NHL
0,0,0,0,0,29,5:38,1,0,1998-99,0,0,0,0,OTT,,0,6,NHL
0,0.0,0,10,0,31,10:25,8,1,2000-01,1,0,0,0,DAL,,0,83,NHL
0,0.0,0,1,0,34,5:32,2,0,2003-04,0,0,0,0,BOS,,0,11,NHL
