year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1931-32,17,1,12,1,0,OHA-Jr.,7,Newmarket Redmen,2
1932-33,18,11,0,8,0,OHA-Jr.,17,Newmarket Redmen,19
1933-34,19,16,25,9,0,OHA-Sr.,24,Toronto Marlboros,25
1933-34,19,8,14,4,0,TMHL,11,Toronto British Consols,12
1934-35,20,8,30,16,0,TIHL,21,2 Teams,24
1934-35,20,6,20,12,0,TIHL,15,Toronto British Consols,18
1934-35,20,2,10,4,0,TIHL,6,Toronto All-Stars,6
1935-36,21,8,60,23,0,IHL,48,Syracuse Stars,31
1936-37,22,17,47,24,0,IAHL,48,Syracuse Stars,41
1937-38,23,4,8,9,0,IAHL,26,Philadelphia Ramblers,13
1938-39,24,11,41,20,0,IAHL,44,2 Teams,31
1938-39,24,2,2,4,0,IAHL,3,Philadelphia Ramblers,6
1938-39,24,9,39,16,0,IAHL,41,Syracuse Stars,25
1939-40,25,11,25,16,0,IAHL,36,Providence Reds,27
1940-41,26,8,8,8,0,AHL,28,Providence Reds,16
1941-42,27,16,11,36,0,AHL,41,Pittsburgh Hornets,52
1942-43,28,31,83,45,0,AHL,55,2 Teams,76
1942-43,28,31,83,45,0,AHL,54,Pittsburgh Hornets,76
1942-43,28,0,0,0,0,AHL,1,Cleveland Barons,0
1943-44,29,10,10,29,0,OHA-Sr.,23,Toronto Navy,39
1944-45,30,8,21,10,0,TNDHL,12,Toronto Navy,18
1945-46,31,4,10,11,0,TIHL,13,Toronto Staffords,15
1946-47,32,5,17,6,0,AHL,27,Cleveland Barons,11
1948-49,34,11,0,34,0,NBDHL,24,Powassan Hawks,45
