year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1927-28,19,4,8,1,0,WSrHL,9,Winnipeg CPR,5
1928-29,20,3,10,3,0,WSrHL,8,Winnipeg CPR,6
1929-30,21,8,2,2,0,WSrHL,12,Elmwood Maple Leafs,10
1930-31,22,2,2,2,0,WSrHL,4,Winnipeg Native Sons,4
1930-31,22,11,16,7,0,AHA,36,St. Louis Flyers,18
1931-32,23,8,24,5,0,AHA,48,St. Louis Flyers,13
1932-33,24,2,6,2,0,Can-Am,9,New Haven Eagles,4
1934-35,26,11,2,19,0,Can-Am,29,Boston Cubs,30
1934-35,26,2,0,0,0,IHL,8,2 Teams,2
1934-35,26,0,0,0,0,IHL,4,Syracuse Stars,0
1934-35,26,2,0,0,0,IHL,4,Cleveland Falcons,2
1935-36,27,0,0,3,0,IHL,4,London Tecumsehs,3
1935-36,27,7,6,4,0,Can-Am,26,2 Teams,11
1935-36,27,2,2,2,0,Can-Am,12,Boston Cubs,4
1935-36,27,5,4,2,0,Can-Am,14,New Haven Eagles,7
1936-37,28,0,0,0,0,Can-Am,1,New Haven Eagles,0
1936-37,28,8,8,9,0,AHA,30,Minneapolis Millers,17
1937-38,29,2,14,5,0,AHA,22,St. Louis Flyers,7
