year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1950-51,21,1,2,1,0,USHL,4,St. Paul Saints,2
1952-53,23,2,18,2,0,WHL,9,Vancouver Canucks,4
1953-54,24,3,20,1,0,IHL,11,Cincinnati Mohawks,4
1954-55,25,3,8,5,0,IHL,10,Cincinnati Mohawks,8
1955-56,26,7,2,3,0,IHL,8,Cincinnati Mohawks,10
1956-57,27,5,6,3,0,IHL,7,Cincinnati Mohawks,8
1957-58,28,1,2,1,0,IHL,4,Cincinnati Mohawks,2
1959-60,30,7,8,7,0,SSHL,9,Regina Capitals,14
1960-61,31,6,6,3,0,SSHL,5,Regina Capitals,9
1960-61,31,1,0,3,0,Al-Cup,3,Moose Jaw Pla-Mors,4
1961-62,32,9,2,5,0,SSHL,8,Saskatoon Quakers,14
1961-62,32,6,10,8,0,Al-Cup,13,Regina Capitals,14
1962-63,33,7,4,10,0,SSHL,11,Saskatoon Quakers,17
1963-64,34,7,16,10,0,SSHL,11,Saskatoon Quakers,17
1963-64,34,6,6,6,0,Al-Cup,9,Saskatoon Quakers,12
1965-66,36,1,2,1,0,WCSHL,5,Yorkton Terriers,2
1966-67,37,0,4,1,0,WCSHL,4,Saskatoon Quakers,1
1967-68,38,0,10,0,0,WCSHL,4,Saskatoon Quakers,0
