year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1972-73,16,2,67,2,0,WCJHL,37,New Westminster Bruins,4
1973-74,17,8,278,11,0,WCJHL,67,New Westminster Bruins,19
1974-75,18,17,306,30,0,WCJHL,65,New Westminster Bruins,47
1974-75,18,0,2,0,0,WJC-A,3,Canada,0
1975-76,19,41,259,47,0,WCJHL,65,New Westminster Bruins,88
1976-77,20,8,150,20,0,AHL,70,Rochester Americans,28
1976-77,20,0,0,0,0,NAPro,1,Binghamton Dusters,0
1977-78,21,10,105,10,0,AHL,61,Rochester Americans,20
1978-79,22,1,75,4,0,AHL,26,Philadelphia Firebirds,5
1979-80,23,0,31,2,0,CHL,18,Cincinnati Stingers,2
1979-80,23,8,64,17,0,IHL,34,Grand Rapids Owls,25
