shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
919,0,0,823,1750,32,1,1973-74,0,0,3.29,WHA,0,96,95,4.62,0,0,.896,22,0,0,[],1,1,0,QBN
460,0,0,400,835,18,1,1975-76,0,0,4.31,WHA,0,60,114,-7.29,0,0,.870,24,0,0,[],0,1,0,QBN
