age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0,0,0,0,NHL,1,0,1966-67,0,0,0,,0,2,,MTL,0
22,SC,0,0,0,0,NHL,1,0,1967-68,0,0,0,,0,0,,MTL,0
23,,2.4,0,4,5,NHL,7,0,1968-69,0,42,1,,1,10,,OAK,5
24,,10.0,0,1,-2,NHL,4,0,1969-70,0,20,2,,2,15,,OAK,3
26,SC,0.0,0,2,2,NHL,15,0,1971-72,0,24,0,,0,43,,BOS,2
27,,0.0,0,0,-2,NHL,5,0,1972-73,0,6,0,,0,8,,BOS,0
28,,2.2,0,12,7,NHL,16,0,1973-74,0,46,1,,1,42,,BOS,13
29,,9.1,1,5,5,NHL,3,0,1974-75,0,11,1,,0,0,,BOS,6
32,,0.0,0,2,-1,NHL,3,0,1977-78,0,3,0,,0,16,,NYR,2
33,,12.5,2,9,0,NHL,0,0,1978-79,0,16,2,,0,13,,NYR,11
34,,12.5,1,2,3,NHL,9,0,1979-80,0,8,1,,0,6,,NYR,3
35,,5.6,1,3,9,NHL,14,0,1980-81,0,18,1,,0,26,,NYR,4
36,,8.3,1,0,0,NHL,10,0,1981-82,0,12,1,,0,4,,NYR,1
