year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,15,26,110,34,0,AMHL,56,Calgary Buffaloes,60
1997-98,15,0,2,0,-1,WHL,4,Regina Pats,0
1998-99,16,3,101,5,-3,WHL,60,Regina Pats,8
1999-00,17,14,155,26,-9,WHL,68,Regina Pats,40
2000-01,18,28,183,16,0,WHL,72,Regina Pats,44
2001-02,19,33,154,30,23,WHL,62,Regina Pats,63
2001-02,19,0,0,0,-5,AHL,4,Hartford Wolf Pack,0
2001-02,19,3,12,3,5,WJC-A,7,Canada,6
2002-03,20,10,121,14,2,AHL,64,Hartford Wolf Pack,24
2003-04,21,11,159,11,5,AHL,63,Hartford Wolf Pack,22
2004-05,22,4,182,5,0,AHL,55,Hartford Wolf Pack,9
2005-06,23,1,46,1,-5,AHL,26,Hamilton Bulldogs,2
2008-09,26,11,146,10,-22,AHL,64,San Antonio Rampage,21
2009-10,27,9,169,22,-5,AHL,80,Abbotsford Heat,31
2010-11,28,2,23,1,1,ECHL,8,Victoria Salmon Kings,3
2010-11,28,6,90,5,-10,AHL,55,Manitoba Moose,11
2011-12,29,3,112,10,0,AHL,62,St. John\'s IceCaps,13
