year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,15,0,0,0,0,WHL,2,Regina Pats,0
1999-00,17,1,7,1,-4,WHL,7,Regina Pats,2
2000-01,18,1,10,1,-2,WHL,6,Regina Pats,2
2001-02,19,2,9,3,2,WHL,6,Regina Pats,5
2001-02,19,1,6,3,0,AHL,9,Hartford Wolf Pack,4
2002-03,20,0,6,0,-1,AHL,2,Hartford Wolf Pack,0
2003-04,21,0,29,4,4,AHL,16,Hartford Wolf Pack,4
2004-05,22,1,8,0,0,AHL,5,Hartford Wolf Pack,1
2009-10,27,1,34,2,-3,AHL,13,Abbotsford Heat,3
2010-11,28,0,42,1,1,AHL,13,Manitoba Moose,1
2011-12,29,1,29,3,-1,AHL,15,St. John\'s IceCaps,4
